team_season_name,-30 < x <= -25,5 < x <= 10,35 < x <= 40,10 < x <= 15,-25 < x <= -20,25 < x <= 30,-10 < x <= -5,15 < x <= 20,30 < x <= 35,20 < x <= 25,-5 < x <= 0,0 < x <= 5,-15 < x <= -10,<= -40,-35 < x <= -30,-20 < x <= -15,> 40,-40 < x <= -35,> 40 +,> 40 -,5 < x <= 10 +,-15 < x <= -10 +,<= -40 +,<= -40 -,-15 < x <= -10 -,-30 < x <= -25 -,30 < x <= 35 +,-30 < x <= -25 +,35 < x <= 40 +,25 < x <= 30 +,10 < x <= 15 -,25 < x <= 30 -,10 < x <= 15 +,20 < x <= 25 -,-25 < x <= -20 +,-25 < x <= -20 -,20 < x <= 25 +,0 < x <= 5 -,-10 < x <= -5 +,-10 < x <= -5 -,0 < x <= 5 +,35 < x <= 40 -,-40 < x <= -35 +,-40 < x <= -35 -,15 < x <= 20 +,15 < x <= 20 -,-35 < x <= -30 -,5 < x <= 10 -,-35 < x <= -30 +,-20 < x <= -15 -,-5 < x <= 0 -,-20 < x <= -15 +,-5 < x <= 0 +,30 < x <= 35 -,Total_+_%,Total_-_%
14-Hawks,0.8944835648840435,19.499197955466137,0.18215926701285992,12.916995187732798,1.226176558549251,1.0412984965063485,9.17321443136402,5.453902830265626,0.4975394904978113,2.3979772164976487,15.74454201897719,21.641608439139773,5.394089339604687,0.07612626084119518,0.6307604469699029,2.852015986514777,0.1821592670128599,0.19575324216307333,0.013593975150213424,0.02175036024034148,2.3789456512873497,0.6932927326608846,0.013593975150213424,0.00543759006008537,0.6416356270900737,0.10059541611157934,0.04078192545064027,0.10875180120170741,0.019031565210298793,0.13322095647209156,1.7128408689268917,0.11147059623175008,1.3485223349011717,0.34256817378537835,0.1794404719828172,0.15497131671243305,0.2745982980343112,2.3109757755362823,1.166363067888312,1.0521736766265193,2.6617003344117887,0.029906745330469536,0.032625540360512226,0.01631277018025611,0.6497920121802017,0.7558250183518664,0.06253228569098176,2.1695984339740626,0.08700144096136593,0.3072238383948234,1.69109050868655,0.38063130420597585,1.9711263967809467,0.07612626084119518,12.153013784290803,11.563035262771539
14-Heat,0.6948082384405415,15.404339794314705,0.0,8.252226419256115,2.881248449088754,0.11028702197468913,12.978025310871542,3.6670434806584136,0.0,0.6203644986076263,21.16683669249221,19.220270754638946,8.527943974192837,0.0,0.2812319060354573,6.098872315200309,0.0,0.096501144227853,0.0,0.0,1.7701067026937605,1.01464060216714,0.0,0.0,1.0697841131544845,0.05514351098734457,0.0,0.12131572417215804,0.0,0.002757175549367228,1.1662852573823375,0.01378587774683614,0.8326670159089029,0.10477267087595467,0.39151892801014637,0.32534671482533295,0.04411480878987565,2.321541812567206,1.5964046430836252,1.4916319722076703,2.3408420414127766,0.0,0.01654305329620337,0.005514351098734456,0.3639471725164741,0.4659626678430616,0.03308610659240674,1.822493038131738,0.02757175549367228,0.6424219030025642,2.4980010477267087,0.8023380848658634,2.575201963108991,0.0,11.899969671068957,12.015771044142381
14-Hornets,2.4035850081477457,10.831070070613796,0.2552960347637154,5.736013036393264,2.2324823465507877,1.1406844106463878,16.300923411189572,3.3351439435089625,0.7495926127104835,1.556219445953286,22.62900597501358,17.10483432916893,9.391634980988593,0.6137968495382944,1.3063552417164583,3.536121673003802,0.14665942422596415,0.7305812058663769,0.019011406844106463,0.019011406844106463,1.159695817490494,1.249321021184139,0.0841933731667572,0.05975013579576317,0.904399782726779,0.27430744160782183,0.07604562737642585,0.2661596958174905,0.03802281368821293,0.13307984790874525,0.6952743074416079,0.14665942422596415,0.6572514937533949,0.22813688212927755,0.20640956002172733,0.30146659424225963,0.1683867463335144,2.115697990222705,1.9092884302009776,1.8604019554589895,1.9581749049429655,0.03259098316132537,0.08962520369364475,0.0841933731667572,0.40738728951656705,0.38294405214557303,0.11406844106463879,1.2683324280282453,0.1656708310700706,0.3720803910917979,2.7539380771319935,0.4426941879413363,2.6751765344921234,0.09777294948397611,11.705594785442694,11.711026615969581
14-Jazz,0.8522182336338476,11.961198037979887,0.17537609952593647,6.031293672759159,1.9592798618913219,0.5562710656838298,13.97254267941797,3.2910421176664015,0.4439207519250267,1.7893842654755705,22.26728413668375,22.2097388540268,8.826350258953772,0.0,0.23566163373797716,5.247581728002631,0.05206477954676239,0.1287918230893596,0.005480503110185515,0.005480503110185515,1.25229496067739,1.0714383580412683,0.0,0.0,1.027594333159784,0.10412955909352478,0.030142767106020332,0.10686981064861754,0.019181760885649303,0.05480503110185515,0.7480886745403228,0.07398679198750444,0.6932836434384676,0.21922012440742059,0.30964842572548157,0.22196037596251336,0.18633710574630752,2.7183295426520155,1.6934754610473242,1.5235798646315732,2.6251609897788617,0.02192201244074206,0.016441509330556544,0.013701257775463787,0.31786918039075984,0.3918559723782643,0.019181760885649303,1.4715150850848109,0.041103773326391355,0.5124270408023457,2.521031430685337,0.6850628887731893,2.649823253774697,0.03562327021620584,11.758419422903023,11.629627599813663
14-Kings,0.8241111372733694,12.589278706537948,0.21976296993956518,5.2246029877299005,2.2891976035371373,0.49969913402924937,16.78832116788321,3.2650498391021108,0.43429348821390257,1.3264264971352326,21.45566805326636,18.033644664207415,11.040473013630537,0.0026162258326138713,0.4342934882139026,5.3423331501975255,0.026162258326138714,0.20406561494388195,0.0026162258326138713,0.005232451665227743,1.5514219187400256,1.4938649504225205,0.0026162258326138713,0.0,1.2348585929937475,0.07587054914580227,0.04709206498704969,0.11511393663501034,0.02354603249352484,0.06802187164796065,0.7534730397927949,0.06802187164796065,0.5964994898359627,0.21191429244172355,0.32702822907673396,0.2354603249352484,0.15697354995683227,2.273500248541454,2.111294246919394,2.0563535044345027,2.126991601915077,0.03401093582398033,0.04185961332182194,0.013081129163069357,0.41597990738560553,0.4107474557203778,0.060173194150119035,1.5775841770661643,0.06802187164796065,0.5729534573424377,2.5560526384637523,0.7953326531146168,2.7156424142531987,0.04709206498704968,12.659916804018524,12.186379928315413
14-Knicks,2.696165031391841,7.797678906313702,0.0,2.883700703938249,5.370586796401489,0.0,17.082053651509796,0.6740412578479601,0.0,0.24461174679966297,23.66210964042073,15.288234174978935,12.87201369825782,0.25004756339521106,2.0710461229038133,8.017829478433397,0.0,1.0898812274073872,0.0,0.0,0.8045008561411138,1.5274644633490067,0.0407686244666105,0.024461174679966297,1.5872584459000354,0.29081618786182156,0.0,0.3370206289239801,0.0,0.0,0.4185578778572011,0.0,0.22558638871524478,0.0489223493599326,0.6604517163590901,0.6115293669991574,0.029896991275514366,2.0112521403527843,1.9514581578017558,2.215095262685837,1.4758242056913,0.0,0.1386133231864757,0.12502378169760553,0.07881934063544696,0.08425515723099503,0.22558638871524475,0.9675753540075558,0.2527654716929851,0.8941918299676569,2.9271872367026335,0.9730111706031038,2.62821732394749,0.0,11.124398662789117,12.431712554018427
14-Lakers,1.4502873717569962,9.832411237041415,0.0,2.879089004673148,3.496803996347425,0.0,20.250308857495835,0.9480582263522587,0.0,0.2632003008003438,23.92974163399044,18.840307246065425,10.514583445238223,0.14502873717569964,0.7681151635601869,6.150292743191707,0.0,0.5317720363108986,0.0,0.0,1.0366868990707419,1.3885158725895685,0.013428586775527742,0.005371434710211097,1.1790299188913358,0.16920019337164957,0.0,0.20680023634312722,0.0,0.0,0.4431433635924155,0.0,0.2981146264167159,0.04297147768168878,0.47805768920878766,0.3706289950045657,0.018800021485738838,2.500402857603266,2.54606005264006,2.4198313369500997,2.100230971692539,0.0,0.08862867271848311,0.042971477681688776,0.09131439007358866,0.15577160659612183,0.10205725949401084,1.4126873287855188,0.10205725949401084,0.7332008379438149,3.198689369930708,0.8191437933071923,2.862974700542515,0.0,12.050813772358596,12.775957458237094
14-Magic,1.83927638633052,11.076897698842549,0.0,2.7850328540400846,2.614576746487779,0.0027492920572952466,17.35628075770489,0.42614026888076323,0.0,0.4453853132818299,25.529926044043656,20.160558656146044,10.43356335743546,0.0,0.6790751381519259,6.5350672201908,0.0,0.11547026640640035,0.0,0.0,1.1162125752618701,1.2756715145849944,0.0,0.0,1.228933549610975,0.189701151953372,0.0,0.23368982487009593,0.0,0.0,0.41789239270887746,0.0027492920572952466,0.2419377010419817,0.07148159348967642,0.3436615071619058,0.31891787864624854,0.041239380859428694,2.666813295576389,2.053721166799549,2.0262282462265966,2.149946388804883,0.0,0.021994336458361973,0.013746460286476234,0.05223654908860968,0.0714815934896764,0.05773513320320017,1.528606383856157,0.09622522200533362,0.7120666428394689,3.125945069144695,0.8660269980480026,3.1012014406290382,0.0,11.593764605614055,12.432298683089105
14-Mavericks,0.328484279680901,14.646227644819854,0.2919860263830231,8.040043797903957,1.8457688096355387,1.1627300693466813,14.00229417592158,4.705667657333541,0.25809479117785084,3.1935971635643154,20.32952708691798,17.977996767297565,6.955524271338444,0.0,0.13556494082068932,5.474737994681682,0.6491475050836853,0.0026070180927055633,0.07299650659575577,0.06517545231763909,1.7049898326294386,0.8316387715730749,0.0,0.0,0.8994212419834194,0.02346316283435007,0.03128421711246676,0.06256843422493352,0.03649825329787788,0.12252985035716148,0.9958809114135252,0.15381406746962825,0.8707440429636581,0.41451587674018453,0.25548777308514525,0.20074039313832837,0.3389123520517232,2.0934355284425674,1.7936284477814277,1.48078627665676,2.2446425778194903,0.03389123520517232,0.0026070180927055633,0.0,0.5813650346733407,0.5891860889514573,0.00782105427811669,1.8301267010793056,0.00782105427811669,0.5683299442098128,2.434954898586996,0.7091089212159133,2.432347880494291,0.02346316283435007,12.09917096824652,11.815005996141613
14-Nets,1.435836075381394,13.556141734424713,0.038071411089658176,6.390558290049764,3.567835096402251,0.5873874853832975,13.849835477116363,3.423707611562831,0.3018519022108612,1.017050553395154,20.729883338318878,21.540260517227313,7.984118782802599,0.37255595137736924,0.894678160606967,3.9295135017540046,0.0,0.38071411089658175,0.0,0.0,1.5609278546759853,1.0143311668887498,0.057107116634487254,0.03807141108965817,0.8321322709596716,0.1876376689418867,0.04079079759606233,0.21211214749952412,0.002719386506404155,0.07614282217931635,0.8076577924020341,0.057107116634487254,0.6934435591330596,0.14956625785222855,0.40246920294781496,0.37527533788377343,0.11421423326897454,2.613330432654393,1.6479482228809181,1.664264541919343,2.5915753406031596,0.008158159519212465,0.03807141108965817,0.04622957060887064,0.35352024583254016,0.4323824545182607,0.1033366872433579,1.7349685910858508,0.11693361977537868,0.5275609822424061,2.41481521768689,0.49764773067196044,2.6214885921736055,0.048948957115274784,12.0414434503576,12.0414434503576
14-Nuggets,2.5235288033922845,9.923466749405316,0.0,5.300444720239942,3.653428482780019,1.3289895542455272,14.176750439549075,3.043230944254835,0.4085220808770297,2.029682490433344,21.411211086979005,17.30530561588582,10.600889440479884,0.04912607301685799,1.5642775881683733,6.342434584755403,0.0,0.3387113455372841,0.0,0.0,1.127314096597373,1.184196917985314,0.0077567483710828415,0.010342331161443789,1.2436653221636156,0.2895852725204261,0.02844141069397042,0.30768435205295275,0.0,0.16547729858310062,0.6955217706070949,0.1628917157927397,0.6257110352673492,0.27148619298789944,0.4679904850553315,0.42662116040955633,0.21460337159995865,2.171889543903196,1.7918088737201368,1.6883855621056987,2.0012410797393736,0.0,0.04395490743613611,0.033612576274692316,0.36973833902161546,0.41886441203847347,0.17581962974454443,1.318647223084083,0.21718895439031954,0.7032785189781776,2.7588168373151305,0.7472334264143138,2.4925018099079534,0.08273864929155031,11.792843106836282,12.452166718378322
14-Pacers,0.43265763961221054,9.9778329727853,0.05608524957936063,4.577624656144006,1.6611916780172529,1.137729348609887,18.481425099484547,2.6173116470368294,0.312474961942152,1.6478380471650242,23.32078092033224,19.21053334401624,11.206367011190343,0.0,0.08279251128381807,5.27735491280079,0.0,0.0,0.0,0.0,1.0309003017920573,1.4902652031087253,0.0,0.0,1.2365462169163794,0.021365809363565955,0.01869508319312021,0.061426701920252125,0.005341452340891489,0.1335363085222872,0.5581817696231606,0.1575728440562989,0.5047672462142456,0.2056459151243223,0.21365809363565955,0.14154848703362444,0.1922922842720936,2.2701172448788824,2.1659589242314987,2.1419223886974867,2.192666185935956,0.010682904681782977,0.0,0.0,0.2964506049194776,0.344523675987501,0.013353630852228722,1.2285340384050423,0.016024357022674466,0.5608524957936063,2.8683599070587293,0.6863766258045563,2.6653847181048524,0.04006089255668616,11.673744091018348,11.799268221029298
14-Pelicans,0.9791412404304893,13.952069233329635,0.22467546876733607,7.08698546543881,1.3591478974814157,0.36336402973482745,14.34594474647731,3.87218462221236,0.25518695218018417,1.373016753578165,23.266392987906357,23.058360146455122,6.787418173749029,0.002773771219349828,0.5048263619216687,2.0220792189060246,0.3827804282702763,0.16365250194163986,0.038832797070897596,0.052701653167646745,1.6198823921002996,1.0373904360368358,0.002773771219349828,0.0,0.6712526350826583,0.12481970487074226,0.04992788194829691,0.12759347609009208,0.02496394097414845,0.047154110728947075,0.96804615555309,0.03051148341284811,0.8210362809275491,0.21635415510928657,0.16087873072229003,0.16365250194163986,0.12759347609009208,2.90413846665927,1.6975479862420948,1.711416842338844,2.759902363253079,0.044380339509597244,0.022190169754798622,0.013868856096749139,0.44935093753467215,0.49650504826361924,0.05547542438699656,1.8639742594030846,0.07211805170309553,0.24963940974148452,2.704426938866082,0.31343614778653056,2.9790302895817153,0.036059025851547764,12.351603239764785,12.307222900255187
14-Pistons,0.49492834416555626,10.586571669431375,0.0734234356729122,5.572022951622114,1.7240910450602343,1.0741576700296414,17.281701248198406,2.4637641748021646,0.20123460147390748,1.210126995349849,24.686590705136922,18.793680145759115,10.714382835232371,0.0,0.024474478557637395,5.098849699507792,0.0,0.0,0.0,0.0,1.15845865172817,1.3053055230739945,0.0,0.0,1.1530198787153618,0.032632638076849865,0.01631631903842493,0.07614282217931634,0.008158159519212465,0.10605607374976206,0.6961629456394637,0.12237239278818698,0.6744078535882304,0.14412748483942023,0.26649987762760724,0.16316319038424934,0.15228564435863268,2.4284121502189104,2.0640143583607538,2.085769450411987,2.1075245424632203,0.01087754602561662,0.0,0.0,0.24746417208277813,0.33448454028771113,0.0,1.3433769341636528,0.008158159519212466,0.543877301280831,2.920621107878063,0.736953743235526,2.855355831724363,0.035352024583254024,11.783101732249204,12.014249585293557
14-Raptors,0.30886579109929363,15.000134289474392,0.15846157978137673,9.778959525152418,1.4503263234227701,0.6231031611742271,13.377917438831144,4.2140037063894935,0.2041200010743158,1.412725270593291,22.14702011656326,21.228480111728842,6.30354792791341,0.06983052668331856,0.16651894824483657,3.0161415948217978,0.3974968441973518,0.14234684285445706,0.037601052829479224,0.053715789756398895,1.791421588375903,0.8379663201998228,0.016114736926919667,0.0,0.7466494776139446,0.026857894878199447,0.024172105390379502,0.06177315821985872,0.024172105390379502,0.06445894770767867,1.2811215856901135,0.08594526361023823,1.160261058738216,0.17189052722047646,0.20680579056213574,0.17726210619611635,0.1557757902935568,2.567614750355867,1.7833642199124433,1.45838369188623,2.6804179088443045,0.018800526414739612,0.016114736926919667,0.021486315902559557,0.42704052856337116,0.6231031611742271,0.024172105390379502,1.8907957994252411,0.026857894878199444,0.3249805280262133,2.661617382429565,0.437783686514651,2.852308436064781,0.021486315902559554,12.604410066339,12.15588322187307
14-Rockets,0.7370626115292109,18.266221842915147,0.14741252230584218,11.288695787105285,1.3060232239377247,0.8275790725942017,9.537848811648177,5.9689140610856795,0.3775829518711045,2.3560141722916184,20.79292419892932,21.656709855949515,4.502547391832829,0.0,0.3077559676209688,1.9111904207722348,0.0,0.015517107611141284,0.0,0.0,2.0663614968836477,0.519823104973233,0.0,0.0,0.4551684899268109,0.09568883026870459,0.04655132283342385,0.10861975327798898,0.005172369203713761,0.0801717226575633,1.4870561460677063,0.1189644916854165,1.1534383324281687,0.3155145214265394,0.15258489150955595,0.16034344531512662,0.237928983370833,2.49566814079189,1.2387824242894458,1.0913699019836036,2.7517004163757206,0.02327566141671192,0.0025861846018568804,0.0025861846018568804,0.5560296893992294,0.7680968267514936,0.025861846018568804,2.1594641425504952,0.05689606124085138,0.21723950655597796,2.291359557245196,0.22499806036154862,2.5835984172550237,0.041378953629710086,11.785243230661804,11.749036646235808
14-Spurs,0.29928715241878434,15.445937857103988,0.18229308374598682,12.659846547314576,0.6502693584371769,1.8174892528704358,10.619252326277412,7.767862001414811,0.9005822495510692,3.3329705610273708,19.486314414757576,19.81008869782881,4.946400391794091,0.0,0.013603961473581108,2.005223921205855,0.06257822277847308,0.0,0.005441584589432443,0.008162376884148665,1.8283724220493007,0.6611525276160417,0.0,0.0,0.443489144038744,0.024487130652445992,0.1006693149045002,0.03264950753659466,0.021766338357729773,0.18773466833541927,1.5154813081569354,0.23126734505087881,1.5889427001142733,0.4462099363334603,0.12243565326222997,0.0625782227784731,0.36730695978668987,2.4051803885291396,1.365837731947543,1.1862654404962725,2.486804157370626,0.03264950753659466,0.0,0.0,0.8760951188986232,1.0366218642868805,0.0,1.7875605376285577,0.005441584589432443,0.21222179898786528,2.1439843282363826,0.22310496816673014,2.4432714806551665,0.14692278391467595,12.317026718180333,11.683082113511455
